article,num affs,Text analysis/mining,Digital heritage and multimedia,Textual scholarship,Data preservation and  digital curation,DH discipline,NLP,Other,year
10.1093_llc_fqt044,3,0.0041238415869881,0.0013746144250034,0.2621140480041504,0.0020619209972209,0.3015546202659607,0.4273963868618012,0.0013746138429268002,2013
10.1093_llc_fqt045,1,0.8687788597308097,0.001506509608589,0.0007532552117481,0.1259483495377934,0.0007532549207098,0.0007532548042945,0.001506509608589,2013
10.1093_llc_fqt046,2,0.0038676258409392995,0.0012892087688668,0.990330934524536,0.0019338163547216,0.0006446043844334,0.0006446043262258,0.0012892085942439,2013
10.1093_llc_fqt046,2,0.0038676258409392995,0.0012892087688668,0.990330934524536,0.0019338163547216,0.0006446043844334,0.0006446043262258,0.0012892085942439,2013
10.1093_llc_fqt047,1,0.9951144169317554,0.0009771231561898001,0.0004885614616796,0.0014656845596616999,0.0004885615198872,0.0004885616945102,0.0009771230397745,2013
10.1093_llc_fqt049,2,0.6761583480983971,0.0025018856395035,0.3125831484794617,0.0037528286920858996,0.0012509430525824,0.0012509427033364,0.0025018851738422,2013
10.1093_llc_fqt049,2,0.6761583480983971,0.0025018856395035,0.3125831484794617,0.0037528286920858996,0.0012509430525824,0.0012509427033364,0.0025018851738422,2013
10.1093_llc_fqt050,6,0.0113676721230147,0.9734754747478291,0.0018946124473586,0.0056838364107533,0.0018946126801893,0.001894612214528,0.003789224429056,2013
10.1093_llc_fqt050,6,0.0113676721230147,0.9734754747478291,0.0018946124473586,0.0056838364107533,0.0018946126801893,0.001894612214528,0.003789224429056,2013
10.1093_llc_fqt050,6,0.0113676721230147,0.9734754747478291,0.0018946124473586,0.0056838364107533,0.0018946126801893,0.001894612214528,0.003789224429056,2013
10.1093_llc_fqt050,6,0.0113676721230147,0.9734754747478291,0.0018946124473586,0.0056838364107533,0.0018946126801893,0.001894612214528,0.003789224429056,2013
10.1093_llc_fqt050,6,0.0113676721230147,0.9734754747478291,0.0018946124473586,0.0056838364107533,0.0018946126801893,0.001894612214528,0.003789224429056,2013
10.1093_llc_fqt050,6,0.0113676721230147,0.9734754747478291,0.0018946124473586,0.0056838364107533,0.0018946126801893,0.001894612214528,0.003789224429056,2013
10.1093_llc_fqt053,8,0.0091481788549569,0.49337259912863374,0.0015246965922415,0.2449690896319223,0.0015246968250721,0.2464113980531692,0.0030493934173136,2013
10.1093_llc_fqt053,8,0.0091481788549569,0.49337259912863374,0.0015246965922415,0.2449690896319223,0.0015246968250721,0.2464113980531692,0.0030493934173136,2013
10.1093_llc_fqt053,8,0.0091481788549569,0.49337259912863374,0.0015246965922415,0.2449690896319223,0.0015246968250721,0.2464113980531692,0.0030493934173136,2013
10.1093_llc_fqt053,8,0.0091481788549569,0.49337259912863374,0.0015246965922415,0.2449690896319223,0.0015246968250721,0.2464113980531692,0.0030493934173136,2013
10.1093_llc_fqt053,8,0.0091481788549569,0.49337259912863374,0.0015246965922415,0.2449690896319223,0.0015246968250721,0.2464113980531692,0.0030493934173136,2013
10.1093_llc_fqt053,8,0.0091481788549569,0.49337259912863374,0.0015246965922415,0.2449690896319223,0.0015246968250721,0.2464113980531692,0.0030493934173136,2013
10.1093_llc_fqt053,8,0.0091481788549569,0.49337259912863374,0.0015246965922415,0.2449690896319223,0.0015246968250721,0.2464113980531692,0.0030493934173136,2013
10.1093_llc_fqt053,8,0.0091481788549569,0.49337259912863374,0.0015246965922415,0.2449690896319223,0.0015246968250721,0.2464113980531692,0.0030493934173136,2013
10.1093_llc_fqt054,4,0.2949880770174783,0.43566329689929256,0.0004404329520184,0.26714643707964564,0.0004404330102261,0.0004404329520184,0.00088086570031,2013
10.1093_llc_fqt054,4,0.2949880770174783,0.43566329689929256,0.0004404329520184,0.26714643707964564,0.0004404330102261,0.0004404329520184,0.00088086570031,2013
10.1093_llc_fqt054,4,0.2949880770174783,0.43566329689929256,0.0004404329520184,0.26714643707964564,0.0004404330102261,0.0004404329520184,0.00088086570031,2013
10.1093_llc_fqt054,4,0.2949880770174783,0.43566329689929256,0.0004404329520184,0.26714643707964564,0.0004404330102261,0.0004404329520184,0.00088086570031,2013
10.1093_llc_fqt057,4,0.5761221360298803,0.0014060618705116,0.0007030308479443,0.41895665525225917,0.0007030309643596,0.0007030310225673,0.0014060618705116,2013
10.1093_llc_fqt057,4,0.5761221360298803,0.0014060618705116,0.0007030308479443,0.41895665525225917,0.0007030309643596,0.0007030310225673,0.0014060618705116,2013
10.1093_llc_fqt057,4,0.5761221360298803,0.0014060618705116,0.0007030308479443,0.41895665525225917,0.0007030309643596,0.0007030310225673,0.0014060618705116,2013
10.1093_llc_fqt057,4,0.5761221360298803,0.0014060618705116,0.0007030308479443,0.41895665525225917,0.0007030309643596,0.0007030310225673,0.0014060618705116,2013
10.1093_llc_fqt058,4,0.4405434234067794,0.0015253110323099998,0.000762655516155,0.5541180059080942,0.000762655341532,0.000762655516155,0.0015253105666487,2013
10.1093_llc_fqt058,4,0.4405434234067794,0.0015253110323099998,0.000762655516155,0.5541180059080942,0.000762655341532,0.000762655516155,0.0015253105666487,2013
10.1093_llc_fqt058,4,0.4405434234067794,0.0015253110323099998,0.000762655516155,0.5541180059080942,0.000762655341532,0.000762655516155,0.0015253105666487,2013
10.1093_llc_fqt058,4,0.4405434234067794,0.0015253110323099998,0.000762655516155,0.5541180059080942,0.000762655341532,0.000762655516155,0.0015253105666487,2013
10.1093_llc_fqt059,6,0.0018212729773947002,0.0755120393296237,0.0003035455592907,0.8953945815155747,0.0260579176247119,0.0003035455592907,0.0006070909730624,2013
10.1093_llc_fqt059,6,0.0018212729773947002,0.0755120393296237,0.0003035455592907,0.8953945815155747,0.0260579176247119,0.0003035455592907,0.0006070909730624,2013
10.1093_llc_fqt059,6,0.0018212729773947002,0.0755120393296237,0.0003035455592907,0.8953945815155747,0.0260579176247119,0.0003035455592907,0.0006070909730624,2013
10.1093_llc_fqt059,6,0.0018212729773947002,0.0755120393296237,0.0003035455592907,0.8953945815155747,0.0260579176247119,0.0003035455592907,0.0006070909730624,2013
10.1093_llc_fqt059,6,0.0018212729773947002,0.0755120393296237,0.0003035455592907,0.8953945815155747,0.0260579176247119,0.0003035455592907,0.0006070909730624,2013
10.1093_llc_fqt059,6,0.0018212729773947002,0.0755120393296237,0.0003035455592907,0.8953945815155747,0.0260579176247119,0.0003035455592907,0.0006070909730624,2013
10.1093_llc_fqt060,5,0.1603097536717539,0.1006918043422046,0.0004532794991973,0.7367323070648125,0.0004532054299488,0.0004532053717412,0.000906410452444,2013
10.1093_llc_fqt060,5,0.1603097536717539,0.1006918043422046,0.0004532794991973,0.7367323070648125,0.0004532054299488,0.0004532053717412,0.000906410452444,2013
10.1093_llc_fqt060,5,0.1603097536717539,0.1006918043422046,0.0004532794991973,0.7367323070648125,0.0004532054299488,0.0004532053717412,0.000906410452444,2013
10.1093_llc_fqt060,5,0.1603097536717539,0.1006918043422046,0.0004532794991973,0.7367323070648125,0.0004532054299488,0.0004532053717412,0.000906410452444,2013
10.1093_llc_fqt060,5,0.1603097536717539,0.1006918043422046,0.0004532794991973,0.7367323070648125,0.0004532054299488,0.0004532053717412,0.000906410452444,2013
10.1093_llc_fqt061,3,0.007356464513577199,0.0024521546438336,0.0012260770890861,0.0036782316165043,0.0012260773219168,0.0012260774383321,0.9828349447343496,2013
10.1093_llc_fqt061,3,0.007356464513577199,0.0024521546438336,0.0012260770890861,0.0036782316165043,0.0012260773219168,0.0012260774383321,0.9828349447343496,2013
10.1093_llc_fqt061,3,0.007356464513577199,0.0024521546438336,0.0012260770890861,0.0036782316165043,0.0012260773219168,0.0012260774383321,0.9828349447343496,2013
10.1093_llc_fqt063,3,0.383441499143373,0.0010430992697365,0.0005215496639721,0.001564648351632,0.6118645668029785,0.0005215497221797,0.0010430993861518,2013
10.1093_llc_fqt063,3,0.383441499143373,0.0010430992697365,0.0005215496639721,0.001564648351632,0.6118645668029785,0.0005215497221797,0.0010430993861518,2013
10.1093_llc_fqt063,3,0.383441499143373,0.0010430992697365,0.0005215496639721,0.001564648351632,0.6118645668029785,0.0005215497221797,0.0010430993861518,2013
10.1093_llc_fqt065,2,0.23984433017903917,0.0013741823495364998,0.000687091378495,0.0020612731459549,0.0006870911456644,0.7539718151092529,0.0013741821749135,2013
10.1093_llc_fqt065,2,0.23984433017903917,0.0013741823495364998,0.000687091378495,0.0020612731459549,0.0006870911456644,0.7539718151092529,0.0013741821749135,2013
10.1093_llc_fqt066,1,0.9949170842883176,0.001016588648781,0.0005082942079752,0.0015248829149638998,0.0005082942079752,0.0005082944408059,0.0010165884159504,2013
10.1093_llc_fqt068,1,0.3025114099145864,0.5269822746631688,0.0007816228899173,0.0023448676220139,0.1650349348783493,0.0007816226570867,0.0015632454305886,2013
10.1093_llc_fqu001,3,0.995469485467765,0.0009060973825398,0.0004530485603027,0.0013591459428424,0.0004530486185103,0.0004530487640295,0.0009060972661244,2014
10.1093_llc_fqu001,3,0.995469485467765,0.0009060973825398,0.0004530485603027,0.0013591459428424,0.0004530486185103,0.0004530487640295,0.0009060972661244,2014
10.1093_llc_fqu001,3,0.995469485467765,0.0009060973825398,0.0004530485603027,0.0013591459428424,0.0004530486185103,0.0004530487640295,0.0009060972661244,2014
10.1093_llc_fqu002,3,0.5285038907895794,0.0093828336102887,0.0005167357157915,0.1062052639899774,0.0005167357157915,0.3538410663604736,0.0010334712569601001,2014
10.1093_llc_fqu002,3,0.5285038907895794,0.0093828336102887,0.0005167357157915,0.1062052639899774,0.0005167357157915,0.3538410663604736,0.0010334712569601001,2014
10.1093_llc_fqu002,3,0.5285038907895794,0.0093828336102887,0.0005167357157915,0.1062052639899774,0.0005167357157915,0.3538410663604736,0.0010334712569601001,2014
10.1093_llc_fqu004,2,0.2741894790087822,0.0014891418395563002,0.2313822656869888,0.0022337125847114,0.4884717166423798,0.0007445706869475,0.001489141373895,2014
10.1093_llc_fqu004,2,0.2741894790087822,0.0014891418395563002,0.2313822656869888,0.0022337125847114,0.4884717166423798,0.0007445706869475,0.001489141373895,2014
10.1093_llc_fqu005,1,0.006819686852395201,0.0022732294164597,0.0011366147082298,0.39653399330563827,0.0011366149410605,0.0011366144753992,0.5909632577095181,2014
10.1093_llc_fqu007,5,0.0028008898370896996,0.0009336300427093,0.610942542552948,0.0014004452095831002,0.2208115607500076,0.1621772795915603,0.0009336299845017001,2014
10.1093_llc_fqu007,5,0.0028008898370896996,0.0009336300427093,0.610942542552948,0.0014004452095831002,0.2208115607500076,0.1621772795915603,0.0009336299845017001,2014
10.1093_llc_fqu007,5,0.0028008898370896996,0.0009336300427093,0.610942542552948,0.0014004452095831002,0.2208115607500076,0.1621772795915603,0.0009336299845017001,2014
10.1093_llc_fqu007,5,0.0028008898370896996,0.0009336300427093,0.610942542552948,0.0014004452095831002,0.2208115607500076,0.1621772795915603,0.0009336299845017001,2014
10.1093_llc_fqu007,5,0.0028008898370896996,0.0009336300427093,0.610942542552948,0.0014004452095831002,0.2208115607500076,0.1621772795915603,0.0009336299845017001,2014
10.1093_llc_fqu008,3,0.9776699163485317,0.0044660221319645,0.0022330107167363,0.0066990323830395,0.0022330114152282,0.0022330114152282,0.0044660221319645,2014
10.1093_llc_fqu008,3,0.9776699163485317,0.0044660221319645,0.0022330107167363,0.0066990323830395,0.0022330114152282,0.0022330114152282,0.0044660221319645,2014
10.1093_llc_fqu008,3,0.9776699163485317,0.0044660221319645,0.0022330107167363,0.0066990323830395,0.0022330114152282,0.0022330114152282,0.0044660221319645,2014
10.1093_llc_fqu011,1,0.0039533280069004,0.0013177758082746,0.0006588880205526,0.5245956542785278,0.0006588877295143,0.4674976468086242,0.0013177760993129,2014
10.1093_llc_fqu012,1,0.994563940505031,0.0010872135171666,0.0005436067585833,0.0016308206832035001,0.0005436067585833,0.0005436069914139,0.0010872138082049,2014
10.1093_llc_fqu014,5,0.9035030412487686,0.0926477414905093,0.0004811537801288,0.001443461223971,0.0004811537801288,0.0004811537801288,0.0009623077930881,2014
10.1093_llc_fqu014,5,0.9035030412487686,0.0926477414905093,0.0004811537801288,0.001443461223971,0.0004811537801288,0.0004811537801288,0.0009623077930881,2014
10.1093_llc_fqu014,5,0.9035030412487686,0.0926477414905093,0.0004811537801288,0.001443461223971,0.0004811537801288,0.0004811537801288,0.0009623077930881,2014
10.1093_llc_fqu014,5,0.9035030412487686,0.0926477414905093,0.0004811537801288,0.001443461223971,0.0004811537801288,0.0004811537801288,0.0009623077930881,2014
10.1093_llc_fqu014,5,0.9035030412487686,0.0926477414905093,0.0004811537801288,0.001443461223971,0.0004811537801288,0.0004811537801288,0.0009623077930881,2014
10.1093_llc_fqu015,2,0.06784355902345827,0.8118148139328696,0.0005484510911628,0.0016453538555651001,0.0005484512657858,0.1165024936199188,0.0010969025897793,2014
10.1093_llc_fqu015,2,0.06784355902345827,0.8118148139328696,0.0005484510911628,0.0016453538555651001,0.0005484512657858,0.1165024936199188,0.0010969025897793,2014
10.1093_llc_fqu016,3,0.9866921481443567,0.0026615678798406,0.0013307840563356,0.0039923511212691006,0.0013307840563356,0.001330784172751,0.0026615679962559,2014
10.1093_llc_fqu016,3,0.9866921481443567,0.0026615678798406,0.0013307840563356,0.0039923511212691006,0.0013307840563356,0.001330784172751,0.0026615679962559,2014
10.1093_llc_fqu016,3,0.9866921481443567,0.0026615678798406,0.0013307840563356,0.0039923511212691006,0.0013307840563356,0.001330784172751,0.0026615679962559,2014
10.1093_llc_fqu017,2,0.6208806786453348,0.0904528574319556,0.0005437658401206,0.060255643387790596,0.0005437660147435,0.1530715376138687,0.0742517784819937,2014
10.1093_llc_fqu017,2,0.6208806786453348,0.0904528574319556,0.0005437658401206,0.060255643387790596,0.0005437660147435,0.1530715376138687,0.0742517784819937,2014
10.1093_llc_fqu019,2,0.9908065368654203,0.0018386910087428,0.0009193456498906,0.0027580364258026,0.0009193455334752,0.0009193517034873,0.0018386907177045,2014
10.1093_llc_fqu019,2,0.9908065368654203,0.0018386910087428,0.0009193456498906,0.0027580364258026,0.0009193455334752,0.0009193517034873,0.0018386907177045,2014
10.1093_llc_fqu020,5,0.24446985789108996,0.0010170785244554,0.0005085393204353,0.0015256196493281002,0.7509532570838928,0.0005085392622277,0.0010170783498323,2014
10.1093_llc_fqu020,5,0.24446985789108996,0.0010170785244554,0.0005085393204353,0.0015256196493281002,0.7509532570838928,0.0005085392622277,0.0010170783498323,2014
10.1093_llc_fqu020,5,0.24446985789108996,0.0010170785244554,0.0005085393204353,0.0015256196493281002,0.7509532570838928,0.0005085392622277,0.0010170783498323,2014
10.1093_llc_fqu020,5,0.24446985789108996,0.0010170785244554,0.0005085393204353,0.0015256196493281002,0.7509532570838928,0.0005085392622277,0.0010170783498323,2014
10.1093_llc_fqu020,5,0.24446985789108996,0.0010170785244554,0.0005085393204353,0.0015256196493281002,0.7509532570838928,0.0005085392622277,0.0010170783498323,2014
10.1093_llc_fqu022,1,0.0087245488539334,0.0029081839602439,0.0014540918637067,0.0043622753582893995,0.0014540918637067,0.001454091630876,0.9796427255496382,2014
10.1093_llc_fqu023,1,0.9945160985807885,0.0010967818670905,0.0005483910208567,0.0016451727133243,0.0005483910208567,0.0005483910790644,0.0010967819252982,2014
10.1093_llc_fqu026,1,0.0026052236789835003,0.0008684080967213,0.0004342040920164,0.8171515149297192,0.1776379644870758,0.0004342040920164,0.0008684080094098,2014
10.1093_llc_fqu027,4,0.8134620577329766,0.0026052633766084,0.0013026314554736,0.1774195025209336,0.0013026314554736,0.0013026319211348,0.0026052627945318003,2014
10.1093_llc_fqu027,4,0.8134620577329766,0.0026052633766084,0.0013026314554736,0.1774195025209336,0.0013026314554736,0.0013026319211348,0.0026052627945318003,2014
10.1093_llc_fqu027,4,0.8134620577329766,0.0026052633766084,0.0013026314554736,0.1774195025209336,0.0013026314554736,0.0013026319211348,0.0026052627945318003,2014
10.1093_llc_fqu027,4,0.8134620577329766,0.0026052633766084,0.0013026314554736,0.1774195025209336,0.0013026314554736,0.0013026319211348,0.0026052627945318003,2014
10.1093_llc_fqu031,2,0.005359610484447,0.0017865365953182999,0.0008932684431783,0.0026798053295351,0.9028199911117554,0.0008932683849707,0.0855675150523892,2014
10.1093_llc_fqu031,2,0.005359610484447,0.0017865365953182999,0.0008932684431783,0.0026798053295351,0.9028199911117554,0.0008932683849707,0.0855675150523892,2014
10.1093_llc_fqu034,1,0.9953689236717761,0.0009262187522835,0.0004631094925571,0.0013893284194636001,0.0004631100455299,0.0004631093761418,0.0009262188104912,2014
10.1093_llc_fqu035,1,0.2700884626829062,0.0010507210972718001,0.0005253605195321,0.0015760816168039,0.0005253605777397,0.000525360694155,0.7257086687022819,2014
10.1093_llc_fqu037,1,0.0029337580781427,0.9039432634599508,0.0004889596602879,0.0014668789808637002,0.0004889597767032,0.0004889597767032,0.09018924133852119,2014
10.1093_llc_fqu039,3,0.0072125287260858,0.0024041754659264,0.0012020876165479,0.9843728762352839,0.0012020879657939,0.0012020877329632,0.0024041759315877,2014
10.1093_llc_fqu039,3,0.0072125287260858,0.0024041754659264,0.0012020876165479,0.9843728762352839,0.0012020879657939,0.0012020877329632,0.0024041759315877,2014
10.1093_llc_fqu039,3,0.0072125287260858,0.0024041754659264,0.0012020876165479,0.9843728762352839,0.0012020879657939,0.0012020877329632,0.0024041759315877,2014
10.1093_llc_fqu040,1,0.0038669304340143,0.0012889772187917,0.0006444884929805,0.0019334657117723,0.0006444886093959,0.9903326630592346,0.0012889769277534,2014
10.1093_llc_fqu041,5,0.002955142757855,0.0009850476053542,0.2398392409086227,0.0014775714371351003,0.0004925238317809,0.7532654404640198,0.0009850474889389,2014
10.1093_llc_fqu041,5,0.002955142757855,0.0009850476053542,0.2398392409086227,0.0014775714371351003,0.0004925238317809,0.7532654404640198,0.0009850474889389,2014
10.1093_llc_fqu041,5,0.002955142757855,0.0009850476053542,0.2398392409086227,0.0014775714371351003,0.0004925238317809,0.7532654404640198,0.0009850474889389,2014
10.1093_llc_fqu041,5,0.002955142757855,0.0009850476053542,0.2398392409086227,0.0014775714371351003,0.0004925238317809,0.7532654404640198,0.0009850474889389,2014
10.1093_llc_fqu041,5,0.002955142757855,0.0009850476053542,0.2398392409086227,0.0014775714371351003,0.0004925238317809,0.7532654404640198,0.0009850474889389,2014
10.1093_llc_fqu042,2,0.8198726568371055,0.0019540230277924,0.0009770115138962,0.1732882951619102,0.0009770113974809,0.0009770117467269,0.0019540231442078003,2014
10.1093_llc_fqu042,2,0.8198726568371055,0.0019540230277924,0.0009770115138962,0.1732882951619102,0.0009770113974809,0.0009770117467269,0.0019540231442078003,2014
10.1093_llc_fqu046,2,0.8433941130642779,0.0120949766715056,0.0006723070982843,0.14114936528494562,0.000672307331115,0.000672307331115,0.0013446146040223001,2014
10.1093_llc_fqu046,2,0.8433941130642779,0.0120949766715056,0.0006723070982843,0.14114936528494562,0.000672307331115,0.000672307331115,0.0013446146040223001,2014
10.1093_llc_fqu049,2,0.0032625065068713002,0.0010875017032957002,0.0005437509389594,0.9929312618914992,0.0005437508807517,0.0005437511135824,0.0010875018779187,2014
10.1093_llc_fqu049,2,0.0032625065068713002,0.0010875017032957002,0.0005437509389594,0.9929312618914992,0.0005437508807517,0.0005437511135824,0.0010875018779187,2014
10.1093_llc_fqu050,5,0.0129361308645455,0.0043120433110743,0.0021560222376137,0.2355039918329565,0.0021560220047831,0.7386237978935242,0.004312043078243601,2014
10.1093_llc_fqu050,5,0.0129361308645455,0.0043120433110743,0.0021560222376137,0.2355039918329565,0.0021560220047831,0.7386237978935242,0.004312043078243601,2014
10.1093_llc_fqu050,5,0.0129361308645455,0.0043120433110743,0.0021560222376137,0.2355039918329565,0.0021560220047831,0.7386237978935242,0.004312043078243601,2014
10.1093_llc_fqu050,5,0.0129361308645455,0.0043120433110743,0.0021560222376137,0.2355039918329565,0.0021560220047831,0.7386237978935242,0.004312043078243601,2014
10.1093_llc_fqu050,5,0.0129361308645455,0.0043120433110743,0.0021560222376137,0.2355039918329565,0.0021560220047831,0.7386237978935242,0.004312043078243601,2014
10.1093_llc_fqu051,3,0.9906694879755374,0.0018661019275895,0.0009330508182756,0.0027991524548269,0.0009330508764833,0.0009330512257292,0.0018661015201358998,2014
10.1093_llc_fqu051,3,0.9906694879755374,0.0018661019275895,0.0009330508182756,0.0027991524548269,0.0009330508764833,0.0009330512257292,0.0018661015201358998,2014
10.1093_llc_fqu051,3,0.9906694879755374,0.0018661019275895,0.0009330508182756,0.0027991524548269,0.0009330508764833,0.0009330512257292,0.0018661015201358998,2014
10.1093_llc_fqu054,6,0.0079815241042521,0.0026605061721055,0.0013302533188834,0.003990759490988999,0.0013302533188834,0.0013302529696375,0.9813764658756552,2014
10.1093_llc_fqu054,6,0.0079815241042521,0.0026605061721055,0.0013302533188834,0.003990759490988999,0.0013302533188834,0.0013302529696375,0.9813764658756552,2014
10.1093_llc_fqu054,6,0.0079815241042521,0.0026605061721055,0.0013302533188834,0.003990759490988999,0.0013302533188834,0.0013302529696375,0.9813764658756552,2014
10.1093_llc_fqu054,6,0.0079815241042521,0.0026605061721055,0.0013302533188834,0.003990759490988999,0.0013302533188834,0.0013302529696375,0.9813764658756552,2014
10.1093_llc_fqu054,6,0.0079815241042521,0.0026605061721055,0.0013302533188834,0.003990759490988999,0.0013302533188834,0.0013302529696375,0.9813764658756552,2014
10.1093_llc_fqu054,6,0.0079815241042521,0.0026605061721055,0.0013302533188834,0.003990759490988999,0.0013302533188834,0.0013302529696375,0.9813764658756552,2014
10.1093_llc_fqu055,3,0.0804131312470414,0.000954475486651,0.0004772375978063,0.0965687821735627,0.0004772377724293,0.82015460729599,0.000954475312028,2014
10.1093_llc_fqu055,3,0.0804131312470414,0.000954475486651,0.0004772375978063,0.0965687821735627,0.0004772377724293,0.82015460729599,0.000954475312028,2014
10.1093_llc_fqu055,3,0.0804131312470414,0.000954475486651,0.0004772375978063,0.0965687821735627,0.0004772377724293,0.82015460729599,0.000954475312028,2014
10.1093_llc_fqu056,2,0.0032337729353455,0.0010779245058073,0.0005389621364884,0.0016168864676727,0.000538962194696,0.9919155836105348,0.0010779243311843999,2014
10.1093_llc_fqu056,2,0.0032337729353455,0.0010779245058073,0.0005389621364884,0.0016168864676727,0.000538962194696,0.9919155836105348,0.0010779243311843999,2014
10.1093_llc_fqu061,5,0.002195293724071,0.3215347900986671,0.1657253801822662,0.1621214135375338,0.0003658822388388,0.3473254740238189,0.0007317645358852,2014
10.1093_llc_fqu061,5,0.002195293724071,0.3215347900986671,0.1657253801822662,0.1621214135375338,0.0003658822388388,0.3473254740238189,0.0007317645358852,2014
10.1093_llc_fqu061,5,0.002195293724071,0.3215347900986671,0.1657253801822662,0.1621214135375338,0.0003658822388388,0.3473254740238189,0.0007317645358852,2014
10.1093_llc_fqu061,5,0.002195293724071,0.3215347900986671,0.1657253801822662,0.1621214135375338,0.0003658822388388,0.3473254740238189,0.0007317645358852,2014
10.1093_llc_fqu061,5,0.002195293724071,0.3215347900986671,0.1657253801822662,0.1621214135375338,0.0003658822388388,0.3473254740238189,0.0007317645358852,2014
10.1093_llc_fqu062,6,0.0027789294254031,0.39180999688687734,0.0004631547781173,0.0013894643343518001,0.0004631547781173,0.6021689772605896,0.0009263097308575,2014
10.1093_llc_fqu062,6,0.0027789294254031,0.39180999688687734,0.0004631547781173,0.0013894643343518001,0.0004631547781173,0.6021689772605896,0.0009263097308575,2014
10.1093_llc_fqu062,6,0.0027789294254031,0.39180999688687734,0.0004631547781173,0.0013894643343518001,0.0004631547781173,0.6021689772605896,0.0009263097308575,2014
10.1093_llc_fqu062,6,0.0027789294254031,0.39180999688687734,0.0004631547781173,0.0013894643343518001,0.0004631547781173,0.6021689772605896,0.0009263097308575,2014
10.1093_llc_fqu062,6,0.0027789294254031,0.39180999688687734,0.0004631547781173,0.0013894643343518001,0.0004631547781173,0.6021689772605896,0.0009263097308575,2014
10.1093_llc_fqu062,6,0.0027789294254031,0.39180999688687734,0.0004631547781173,0.0013894643343518001,0.0004631547781173,0.6021689772605896,0.0009263097308575,2014
10.1093_llc_fqu063,2,0.0041682539158499005,0.0013894182047806,0.0006947093643248,0.0020841276273130998,0.9895793795585632,0.0006947090150788,0.0013894179137423001,2015
10.1093_llc_fqu063,2,0.0041682539158499005,0.0013894182047806,0.0006947093643248,0.0020841276273130998,0.9895793795585632,0.0006947090150788,0.0013894179137423001,2015
10.1093_llc_fqu066,5,0.1971799850871319,0.0008747983374631999,0.0004373991687316,0.1065843809046781,0.0004373991105239,0.6936112642288208,0.0008747982792556,2014
10.1093_llc_fqu066,5,0.1971799850871319,0.0008747983374631999,0.0004373991687316,0.1065843809046781,0.0004373991105239,0.6936112642288208,0.0008747982792556,2014
10.1093_llc_fqu066,5,0.1971799850871319,0.0008747983374631999,0.0004373991687316,0.1065843809046781,0.0004373991105239,0.6936112642288208,0.0008747982792556,2014
10.1093_llc_fqu066,5,0.1971799850871319,0.0008747983374631999,0.0004373991687316,0.1065843809046781,0.0004373991105239,0.6936112642288208,0.0008747982792556,2014
10.1093_llc_fqu066,5,0.1971799850871319,0.0008747983374631999,0.0004373991687316,0.1065843809046781,0.0004373991105239,0.6936112642288208,0.0008747982792556,2014
10.1093_llc_fqu069,1,0.989576914696954,0.0020846169209107,0.001042308518663,0.0031269249739124,0.0010423084022477,0.0010423087514936,0.0020846166880801,2014
10.1093_llc_fqu072,1,0.1261733661522155,0.0015832620556466,0.0007916312315501,0.0023748931125737,0.0007916312315501,0.8667020201683044,0.0015832618228159,2014
10.1093_llc_fqu073,6,0.991772145265713,0.0016455773147753,0.0008227886282838,0.0024683658848515004,0.0008227886282838,0.0008227886864915,0.0016455771401523,2015
10.1093_llc_fqu073,6,0.991772145265713,0.0016455773147753,0.0008227886282838,0.0024683658848515004,0.0008227886282838,0.0008227886864915,0.0016455771401523,2015
10.1093_llc_fqu073,6,0.991772145265713,0.0016455773147753,0.0008227886282838,0.0024683658848515004,0.0008227886282838,0.0008227886864915,0.0016455771401523,2015
10.1093_llc_fqu073,6,0.991772145265713,0.0016455773147753,0.0008227886282838,0.0024683658848515004,0.0008227886282838,0.0008227886864915,0.0016455771401523,2015
10.1093_llc_fqu073,6,0.991772145265713,0.0016455773147753,0.0008227886282838,0.0024683658848515004,0.0008227886282838,0.0008227886864915,0.0016455771401523,2015
10.1093_llc_fqu073,6,0.991772145265713,0.0016455773147753,0.0008227886282838,0.0024683658848515004,0.0008227886282838,0.0008227886864915,0.0016455771401523,2015
10.1093_llc_fqv001,4,0.0035729419323611003,0.0011909806635229002,0.0005954903899691,0.0017864712281150002,0.0005954903899691,0.99106764793396,0.0011909804889,2015
10.1093_llc_fqv001,4,0.0035729419323611003,0.0011909806635229002,0.0005954903899691,0.0017864712281150002,0.0005954903899691,0.99106764793396,0.0011909804889,2015
10.1093_llc_fqv001,4,0.0035729419323611003,0.0011909806635229002,0.0005954903899691,0.0017864712281150002,0.0005954903899691,0.99106764793396,0.0011909804889,2015
10.1093_llc_fqv001,4,0.0035729419323611003,0.0011909806635229002,0.0005954903899691,0.0017864712281150002,0.0005954903899691,0.99106764793396,0.0011909804889,2015
10.1093_llc_fqv002,1,0.0039096161490303,0.0013032051501794,0.9902259707450868,0.0019548076088539,0.0006516025168821,0.0006516029243357,0.0013032052665948,2015
10.1093_llc_fqv003,3,0.9929746820125726,0.0014050655299796,0.0007025329978205,0.0021075981785541997,0.0007025329396128,0.0007025328231975,0.0014050655299796,2015
10.1093_llc_fqv003,3,0.9929746820125726,0.0014050655299796,0.0007025329978205,0.0021075981785541997,0.0007025329396128,0.0007025328231975,0.0014050655299796,2015
