iso_a3,year,DH discipline,Data preservation and  digital curation,Digital heritage and multimedia,NLP,Other,Text analysis/mining,Textual scholarship,normalization
FRA,2002,0.025986930677408263,0.05072962052177408,0.13392987903017947,0.0014124380828339452,0.42668656031431557,0.021700151695957633,0.9768133625519679,global
FRA,2005,0.02457225192770237,0.000902874875748058,0.03211740831957765,0.00022258666285630978,0.002541374431157021,0.09109457727441096,0.00018995526487053662,global
FRA,2007,0.00018014723403542214,0.00028876828235278656,0.00022051417953330735,0.00030131028970353314,0.0007336525598076231,0.10266245385376349,0.0002014364699780185,global
FRA,2010,0.0002585855114826683,0.01662649665589942,0.07558254685173918,0.00030782952680181595,0.0010458472627913077,0.0007354362022061192,0.00038958568944683514,global
FRA,2011,3.3340384085066516e-05,4.3786100528377185e-05,0.0076375341567038665,7.140323946564151e-05,0.0001797785526892493,0.016897752282651814,9.357869192048424e-05,global
FRA,2012,0.0003507078845274401,0.0006580782816924494,0.0018093977642337216,0.00043349454419347905,0.0009193987794882316,0.06595085065502737,0.07122196424520313,global
FRA,2013,3.3447006623266944e-05,0.0264143779442597,5.5580584476159155e-05,3.892782881473396e-05,0.00021541408481290497,0.0001017783491544235,0.06734819161269172,global
FRA,2014,0.013847057785722813,0.009436317734747244,0.03495636326323892,0.02307391400975267,0.0004727057274355781,0.04388369641441631,0.00026050769884636266,global
FRA,2015,0.024670822682991547,0.00015185614207524422,0.02373668063124066,0.028220939688308074,0.0004481822045698697,0.00021600382911804973,9.974499043732743e-05,global
FRA,2016,0.03900658749326085,0.00018736669874358665,0.00016936093070370512,0.00016644289860046833,0.05614487003777321,0.022578087279257635,0.00011036751541951564,global
FRA,2017,0.07784775112036026,0.03400114724811384,0.00043222785629401663,0.16844962927950877,0.01130351645722464,0.03562886872943163,0.02068765517963262,global
FRA,2018,0.07074078337931972,0.03407771077214152,0.04078092540146017,0.006457785149108121,0.05489808270283855,0.0199155783023428,0.0004239320465718477,global
FRA,2019,0.007909192491959793,0.000445996394755596,0.03462335799541355,0.0506438670081583,0.03210602288541153,0.004908455312773445,0.10191374493159776,global
FRA,2020,0.08712933681780201,0.015775586648272406,0.045547883117676165,0.046541267890248476,0.0997888909077862,0.025431573828952787,0.004618310911675894,global
GBR,2000,0.003770008214587999,0.07643195410919051,0.7871996001512447,0.27060680484107175,0.3202933939367865,0.193920616455361,0.2873793991664459,global
GBR,2001,0.002134249663724145,0.37123118515471387,0.32912502983326586,0.5298419556434073,0.006240897118787933,0.23826742252934527,0.003062252008181773,global
GBR,2002,0.2560423890327005,0.7495728081933527,0.04529608821281766,0.0038865114821691566,0.005761374445346571,0.0029187123450296034,0.004793902611007968,global
GBR,2003,0.0034836896505694727,0.2615306899374534,0.5153701509598633,0.05137124475710725,0.0031719705531555687,0.11629727972449119,0.002050941812884607,global
GBR,2004,0.0006418580914060071,0.007405600996586546,0.0035032205700528565,0.0005858558884303808,0.0016024322827992111,0.145736993121012,0.006253805035326416,global
GBR,2005,0.2764960935201654,0.3073515128516075,0.5440915274671911,0.10535903854909465,0.014724053374569637,0.20579983719891473,0.16254787310764263,global
GBR,2006,0.45230324155605506,0.33636352733272623,0.19486146612295946,0.00126548720026907,0.12778888378908812,0.0763981503959303,0.17725434225557885,global
GBR,2007,0.32274777441379837,0.6147628372286361,0.5349399511876781,0.2787035422369242,0.38179771650689087,0.31419192157239867,0.0035251006854389658,global
GBR,2008,0.5270956611899348,0.4527694830142668,0.40918637503757144,0.2629836118269454,0.25957903834199575,0.2602564811896412,0.12692287535237876,global
GBR,2009,0.14538745671619938,0.2696991596782127,0.11866650192661674,0.0574400224285076,0.20142518073336502,0.12624103277651805,0.20042300157691056,global
GBR,2010,0.4490687829169495,0.5193325774407158,0.3226351814150974,0.34387115696382087,0.10928668174930131,0.12933307085100246,0.5182884866238457,global
GBR,2011,0.3673950964142971,0.321517250525179,0.3125382735314008,0.5514457020499932,0.11999109577021798,0.1834199508052738,0.19782452148403498,global
GBR,2012,0.09346789797496688,0.28910364062629923,0.25367284077741475,0.20036561501309005,0.39922421515255774,0.0900982189650968,0.16606436370634403,global
GBR,2013,0.26487633364639873,0.2513159438425048,0.02744381135787623,0.1601393467284586,0.18059821744226504,0.10389195628993024,0.11996807825116058,global
GBR,2014,0.0731019115754314,0.11078710857420994,0.048409565036690576,0.05930308296591998,0.453195749610427,0.13031966981798943,0.19958306011165466,global
GBR,2015,0.047626508356743785,0.19289047225519895,0.09537768151503394,0.028200096544797923,0.173477583915621,0.11741213408649202,0.08279555263541051,global
GBR,2016,0.05245106915597133,0.21433198654598085,0.1248984798179715,0.09975588630745548,0.0755066975207587,0.03245956957020958,0.04395651361374112,global
GBR,2017,0.0630353186460187,0.17456637475953168,0.10011132221327096,0.06380033849855765,0.163083691296155,0.11548909235467,0.1694358436278339,global
GBR,2018,0.15251935812958126,0.10474256320509165,0.11336156064861751,0.13632880295810776,0.01908658831633943,0.06434369003696076,0.12689180118478424,global
GBR,2019,0.08382265514517205,0.16719828960695715,0.1753748108655579,0.23047139893023333,0.22226696302682178,0.10106358786759903,0.13152822945570378,global
GBR,2020,0.07059536754837652,0.19957916738997056,0.1996685518258378,0.003751558303752551,0.11014437401194554,0.07869877576077129,0.0009660681370328567,global
GHA,2013,7.331072887058307e-06,0.012585057203643684,1.218240937491804e-05,8.532381258847666e-06,4.721545897782409e-05,2.2308247271915024e-05,1.4761136054727026e-05,global
GRC,2001,0.00044453456830529075,0.002736873541381021,0.03949357184351325,0.15337726326251067,0.0012998924223931376,0.1129019208086462,0.0006378246240860402,global
GRC,2004,6.39132393715148e-05,0.0007374152845664115,0.0003488343412778933,0.028649272924973858,0.00015956269619579722,0.0162992940106202,0.000622724539194247,global
GRC,2005,0.00022692062790600448,0.0006549851301322168,0.0003132012036462323,0.07906261811799188,0.001843624489996866,0.02208107658275014,0.00013780188629050388,global
GRC,2006,0.00021018422364774963,0.0003726021912139476,0.1623668725322287,0.0001771672415647469,0.017890340529117258,0.00961238810581745,0.00017820049609537905,global
GRC,2010,0.015650234187716872,0.018001063367824314,0.09392520692829506,0.2056576887415874,0.16294258848243393,0.044648802569147245,0.0005716478318976174,global
GRC,2011,3.9829511040645966e-05,0.005491415123967605,5.462215031288258e-05,8.530064392177419e-05,0.00021476932692011375,0.038692824127874635,0.00011179216867914921,global
GRC,2012,0.00018476212433371316,0.00915403753436327,0.00017821259551695231,0.007787379401297559,0.0004843634620414233,0.045317622450698924,0.00012214986446721374,global
GRC,2013,0.002879644011777858,0.057154294736377835,0.022482945172820446,0.04403637373238457,0.0008502948047996803,0.02137765984483585,0.0002658306095106344,global
GRC,2014,1.7272761034113695e-05,3.0598238207296886e-05,0.03470325458898463,1.3115885618971323e-05,5.779622113248476e-05,3.873063530511136e-05,3.1851446280556486e-05,global
GRC,2015,4.445644678011536e-05,0.000121751365780632,9.459962256877451e-05,0.00013575190212686996,0.0003593320572759826,0.02741251201548552,7.997098022233721e-05,global
GRC,2016,2.4652966229202345e-05,0.005018243834104856,5.1556807650700034e-05,5.06684978067059e-05,0.03948353316686753,0.005415242365863633,3.3598039203879244e-05,global
GRC,2017,3.758588122719271e-05,0.003233676163483393,0.009397726514097341,6.194585800249867e-05,0.06278811548220588,0.003553549953316174,4.449235207954212e-05,global
GRC,2018,5.112519383908873e-05,0.00010324021917739689,0.05503364846233122,5.025014120002146e-05,0.00016072795202962342,0.0001183133789375644,6.772402060303563e-05,global
GRC,2020,0.017895114797389238,0.007135878965806171,0.06295367171383394,9.735082782252108e-05,0.0002772245855600058,0.00649548634141592,0.00012762011103626645,global
HRV,2016,1.5338402279640475e-05,0.0033544018081964103,3.207723617103604e-05,3.152455651029436e-05,5.529017036374566e-05,0.00308885821326665,2.0903794826766296e-05,global
HUN,2018,0.006077053611989166,0.00020125433745552158,0.00013125843698877455,9.795656009552447e-05,0.0003133197637898379,0.03632183764972292,0.00013201984661748663,global
IDN,2017,8.968997877608128e-06,1.4705628832275208e-05,1.0169053813783974e-05,1.4781940835257098e-05,2.5574210620684545e-05,0.007406204068151775,1.0617065214789205e-05,global
IND,2000,0.000494508753624612,0.0013804358369908809,0.0008758080143934013,0.00017816647661418483,0.0013548478277275071,0.07375582440160232,0.00030350983227079225,global
IND,2011,0.037554658618415504,0.03146110674716681,0.062429023053013705,0.00039461981480292465,0.0009935710636654908,0.036279791402269224,0.0005171757141948191,global
IND,2014,1.4098086262748253e-05,2.4974383140129786e-05,0.012172250432234065,0.013918362651997229,4.7173483741074924e-05,3.1612079917715866e-05,2.5997258710967795e-05,global
IND,2017,0.009801253094215038,0.002626799284441894,0.021385157885450038,0.005220990601324566,0.01402535098006228,0.00010564311022893261,4.89965267223859e-05,global
IND,2018,0.033490337750978205,0.00012807734541590355,0.03313021338525059,0.0038380280030919493,0.00019939526629964618,0.0050370093766924215,8.401684055862237e-05,global
IND,2019,4.4221248685425316e-05,0.023984218299905612,8.909500907145244e-05,5.871951113265557e-05,0.0001396121518750096,0.0072185533485166955,5.5951762016427e-05,global
IND,2020,0.015011118547075075,9.084590064390237e-05,6.34529667918601e-05,6.635782711028357e-05,0.00018896627398693922,0.00012688340065303497,0.11656767129953699,global
IRL,2007,0.00017038323057869259,0.0002731169029708312,0.00020856214417560418,0.000284978893854469,0.0006938881051485565,0.00035231551286571985,0.33225168192638826,global
IRL,2009,0.023163233047374433,0.0007276372559477175,0.000793365596646815,0.0007277357081389661,0.0026523548524858527,0.08161480673567051,0.22673934060493964,global
IRL,2010,0.00874927685872545,0.00016414339130298055,0.0350360080429486,0.0001267433907395141,0.00043060919330113447,0.001915325801060172,0.14472612180370165,global
IRL,2011,0.007593313226737665,0.0003022079786789232,0.11353431174471511,0.0004928189458729491,0.02455996203391161,0.022505751010946862,0.0006458723391662418,global
IRL,2013,0.01941295036082618,0.018631025297645647,5.5743134007077887e-05,3.90416785297459e-05,0.023472623196024618,0.00010207599886029271,6.754263355203986e-05,global
IRL,2014,0.08163377862483064,0.030559397179594668,0.0002737414364088415,0.00010183214761043217,0.00044873182215153236,0.00957279083608126,0.000247295734719306,global
IRL,2015,0.028780838669460247,0.011997569127959512,0.00013168950131907113,0.00018897647793700105,0.0005002161211724133,0.00024108185212760638,0.00011132537752295158,global
IRL,2016,0.0014168226302114467,1.2121566690295775e-05,1.0956696197850344e-05,1.0767913959930814e-05,0.0149959555244955,1.8154988946118874e-05,7.14015452754789e-06,global
IRL,2017,5.017276713581581e-05,0.0016558404613463964,0.006866045824003305,8.269046879486467e-05,0.0135078438885085,0.014589414135622432,5.939208808297415e-05,global
IRL,2018,0.024725241873078504,0.00871311232451065,0.008227115137751038,0.016577615201341284,0.03069102832132694,0.0016677960391739833,0.05267993720339386,global
IRL,2019,0.002061971363089869,1.7846392598864766e-05,0.010399312313692071,1.3262653805247959e-05,0.01777071745307359,3.1547478222025925e-05,1.2637522763361624e-05,global
IRN,2013,5.944700133860432e-05,0.00012749218346012808,0.017030894104584117,0.08903123716947393,0.00038286608468753085,0.00445736212683817,0.00011969674569943943,global
IRN,2014,2.8196172525496506e-05,4.994876628025957e-05,0.02434450086446813,0.027836725303994458,9.434696748214985e-05,6.322415983543173e-05,5.199451742193559e-05,global
IRN,2016,5.910940120384627e-05,0.013127829524886952,0.008112024838916682,0.00012148591016590736,0.00021307093053123683,0.03082084823802469,8.055663405777968e-05,global
IRN,2017,5.756163321603519e-05,9.437845716502765e-05,0.03583263399232703,0.02687279470763611,0.00016413134262891488,0.010670792076197432,6.813868437900906e-05,global
IRN,2018,5.6407592546861564e-05,0.02338206540224382,7.429055185207018e-05,0.030426159247244837,0.00017733480042101025,0.013543554662071841,7.47214600119229e-05,global
IRN,2019,3.842846548190301e-05,6.866326431779508e-05,7.74239714016899e-05,0.01459548323749005,0.00012132360548830125,0.029756922642885056,4.862234987985498e-05,global
IRN,2020,0.00013940058438496585,0.0002471366541694471,0.00017261712442719112,0.07357920654336118,0.014853473879520566,0.0668607837971446,0.00023664836636391786,global
ISR,2004,0.0002716501380791618,0.0031342336397688886,0.0014826492866193354,0.0002479486282241849,0.0006781887577310391,0.06731183003848139,0.0026467643715061134,global
ISR,2011,4.136969604935106e-05,0.007248779807776908,0.033171339859443164,8.859915449782236e-05,0.00022307428319215768,0.001792732351476429,0.00011611510957878884,global
ISR,2012,4.5723997386851104e-05,8.579779814315701e-05,0.009157396810320885,5.65174072017436e-05,0.00011986781185376149,0.02406624968190218,3.022903153903596e-05,global
ISR,2013,3.496291008102712e-05,7.498270831886402e-05,0.010977999711228129,0.022652422728742728,0.01511240616625895,0.005645189623619813,7.039795086337733e-05,global
ISR,2015,1.8791856045002134e-05,5.146459068964788e-05,0.0451148348177588,5.738267446257679e-05,0.00015189056803146484,7.320447366314923e-05,3.380393683370152e-05,global
ISR,2016,8.752936046710015e-05,0.00020251146497430662,0.00018305033164830293,0.0001798964609047607,0.00031551597429433167,0.06619068036656997,0.00011928847164019698,global
ISR,2017,5.6594578034252164e-05,9.279285855820499e-05,6.416697180174365e-05,9.327439774972583e-05,0.00016137387821912644,0.022092324591329007,6.699392755305461e-05,global
ISR,2018,4.331048177238614e-05,8.745948773861202e-05,5.704122787396998e-05,4.256917506378534e-05,0.00013615994782663668,0.019338804381339326,5.737210993452417e-05,global
ISR,2019,0.00011229919375864311,0.004979591176726228,0.00022625541377219453,0.031622688276051324,0.0003545429407792651,0.05034347047708982,0.043656966159641125,global
ISR,2020,9.829172083985136e-05,0.01840517935190037,0.00012171279261100525,0.004937678550827903,0.008702048010040764,0.06472950940906409,0.0001668614004656018,global
ITA,2000,0.001186996557167691,0.003313535268683609,0.0021022507363686123,0.051610566507928106,0.003252116270057686,0.12137112928988104,0.0007285315243884249,global
ITA,2002,0.000451276567230055,0.003440933200116941,0.19169264000624828,0.0016388233114384395,0.002429396773878398,0.0012307319525446366,0.0020214422996124057,global
ITA,2005,0.00019303660251829296,0.0005571819184504623,0.023751915783886964,0.10656076503450215,0.0015683323348989694,0.028276446251510677,0.00011722515802385899,global
ITA,2008,0.00036939640114814267,0.0064091959601293765,0.07315347655160413,0.0003475724368416448,0.08024921478923536,0.041041516619076325,0.13947235956979273,global
ITA,2009,0.00011789436169544472,0.00021769537536386863,0.03729847705553174,0.00021772485399801903,0.0007935345998613543,0.010793891740256396,0.03680187876153594,global
ITA,2010,0.024555624075337568,0.00035274582797235285,0.00024974558261170573,0.00027237293126549565,0.17465396336955935,0.08387754059529673,0.00034471208158463873,global
ITA,2011,7.33121335439802e-05,0.005766173035350464,0.03597552106429595,0.00015700846267721575,0.00039531477648244634,0.04403005936977264,0.00020577010679590827,global
ITA,2012,6.84454664246343e-05,0.00012843304472248283,0.040193532992935634,0.10439068034434462,0.0001794333305751503,0.013050914995154834,4.5250636231497725e-05,global
ITA,2013,0.004960211617934292,0.11282279642186702,0.03163395478231926,0.05583851343161932,0.0013551566507069713,0.016211023074210528,0.0004236737957241374,global
ITA,2015,0.03974704972897624,0.0671875770641813,0.1795732513572582,0.03530102162765416,0.00184026204107072,0.051384165862870694,0.012869814580506778,global
ITA,2016,0.01691047115783051,0.03571157153883928,0.010985602973230556,0.05782747823328637,0.040853898993565764,0.03314945569660507,0.019325789781059595,global
ITA,2017,0.059898839289238344,0.05028706246146492,0.11338733856846023,0.08894575773406349,0.000867965765877655,0.033805421777774555,0.001669733229103495,global
ITA,2018,0.008942037872526351,0.022793083659397285,0.06814480578304725,0.04070620878298714,0.014323966467113885,0.08992825211315515,0.006564308804588867,global
ITA,2019,0.01132863884432797,0.040821520317589406,0.07021298707805235,0.01862524094160472,0.0346915939875192,0.008922139787644218,0.04429281919387537,global
ITA,2020,0.00030966223399441043,0.08359375586482375,0.0803661059982932,0.04379090146186268,0.0011419306295127538,0.027375286235448434,0.10813421836114688,global
JOR,2004,6.464322200471872e-05,0.09495660315540536,0.0003528186082321062,5.9003083802065694e-05,0.00016138514850515327,0.011993159436770939,0.000629837160764999,global
JOR,2019,3.182119843642989e-05,5.6857525941768884e-05,6.411194318042018e-05,4.225403047866618e-05,0.00010046362283392032,0.021267665139809655,4.02623825756605e-05,global
JPN,2001,0.0001899328726128301,0.1784155738029931,0.0005036331062200941,0.00019630460970176852,0.0005553948407968596,0.045890760355321,0.0002725184192995341,global
JPN,2003,0.000542007541131541,0.0004353932720582384,0.13641066828185733,0.00016901187227252515,0.0004935088241937063,0.05571692243930477,0.00031909437085341484,global
JPN,2005,0.00013157589807565002,0.0003797813150269557,0.00018160408162980177,0.12149194647545267,0.0010689924094648808,0.004053812202574832,7.990195150000637e-05,global
JPN,2009,0.00014918514611048683,0.025975873581853406,0.007810197121249202,0.2294698716936809,0.036183858899443866,0.025310991363850475,0.005039628871591689,global
JPN,2010,0.15568408711394424,0.00045656922149186346,0.006405008788094881,0.0003525402310882657,0.24933854081473444,0.026152482975118848,0.0004461708467258476,global
JPN,2013,0.029824496577457272,0.022149813611448466,0.02935824193079298,0.00011124731247802234,0.0006156068114072453,0.025103588097986764,0.00019245935619749256,global
JPN,2014,0.06500924994607388,0.053681644658966965,0.0002632283222409953,0.019209396199236336,0.00043149819354365327,0.000289185683291445,0.0002377982438944487,global
JPN,2015,0.00018720926917067062,0.08699296898128873,0.08749153356092511,0.04276071858081888,0.17246888649168116,0.013412718309080881,0.0016987906477448525,global
JPN,2017,0.000246805319130705,0.0868830107914432,0.0002798279693284838,0.06815987907865018,0.011235487883451179,0.022676483470327375,0.0002921561998506133,global
JPN,2018,0.00010294427948513029,0.012401793829824708,0.004698190492772494,0.00010118226363433436,0.00032363729228795766,0.04846102203422379,0.00013636721259189212,global
JPN,2019,0.015530202255562028,0.001044526938575374,0.006427610013933951,0.0020015049982587247,0.0001274675323523795,0.020624261425266816,5.108462879557e-05,global
JPN,2020,6.120628002859101e-05,0.00010850970702762156,0.0190732718724881,7.926025341174464e-05,0.00022570828026752002,0.03932721173689158,0.00010390462376170415,global
KHM,2016,0.01294675060967765,5.067916277228161e-05,4.580894180812204e-05,4.501967263579182e-05,7.895891379260617e-05,0.015060417339712334,2.9852332780132418e-05,global
KOR,2000,0.00031167871255149347,0.0008700601951978581,0.000552003968451618,0.00011229474053227075,0.0008539331867075232,0.049203204212424655,0.00019129608980154219,global
KOR,2001,0.0002785001741896328,0.0017146469239692646,0.0007384815820333229,0.00028784324489070144,0.0008143804312522808,0.07720301087541327,0.0003995961338638208,global
KOR,2002,0.0002835749745228573,0.002162233270490781,0.06393276954269117,0.39692212330892945,0.0015265984814681367,0.0947142022791428,0.001270245717562887,global
KOR,2004,0.00045664960122729077,0.005268712542772701,0.002492365245505855,0.0004168071311581058,0.0011400497215284138,0.06694621142318928,0.0044492687026996625,global
KOR,2006,7.81048481610953e-05,0.0001384596609384495,6.660256271965173e-05,6.583573350228594e-05,0.006648082659337539,0.009699416274746896,6.621962803514815e-05,global
KOR,2016,1.7387645358023746e-05,4.0228761314961365e-05,3.636282335780294e-05,3.57363078776261e-05,6.267702696208424e-05,0.02255111837674788,2.3696573601811477e-05,global
KOR,2017,2.6470567092068405e-05,4.340131857113269e-05,3.001234083382738e-05,0.01206159955557878,7.547819166310357e-05,0.019118560303588404,3.133457137048689e-05,global
KOR,2018,2.7771596857703813e-05,5.6080868079631166e-05,0.03251358038392699,2.7296251608189356e-05,8.730862849699375e-05,0.0003766727227497848,3.678820631604478e-05,global
KOR,2019,3.4405616040588286e-05,0.009417158771928913,0.03579704786372252,4.5685747625914926e-05,0.0001086229403549939,0.00503238517121458,4.35323571097614e-05,global
KOR,2020,0.1319821648954532,0.00030259946833323864,0.044429003609193544,0.13707316632120056,0.01640375145869651,0.007595632257783689,0.0002897574002025017,global
KWT,2001,0.000185769066132694,0.0011437276394829917,0.0004925921881776969,0.09676748287172716,0.0005432193621069884,0.01983487028861126,0.21603915747186656,global
LBN,2019,0.02420202148434404,2.7294000602544866e-05,3.077646750657997e-05,2.0283705873532526e-05,4.822674579980116e-05,4.8248242015641634e-05,1.9327631392969283e-05,global
LTU,2018,0.04575618800133381,0.00011015153471791771,7.184102073657553e-05,0.0039836079571777235,0.0001714877116060168,0.00012623370276890265,7.225773757080761e-05,global
LUX,2017,0.008679191870763204,3.2623016737985966e-05,2.255906667029671e-05,0.011630111279642034,5.673391491352661e-05,5.078329252147139e-05,0.0017823676697061735,global
LUX,2018,4.1079151705250715e-05,8.295359010054569e-05,5.410249575772188e-05,0.049101581804334014,0.00012914508670222341,9.506489863831878e-05,5.441631371356065e-05,global
LUX,2019,0.005297498585659386,0.02083287424062875,7.433737481654e-05,4.8993251110643425e-05,0.00011648685498193168,0.00011653875892049936,4.66839607650933e-05,global
MAR,2017,1.164424640753628e-05,0.012829968888703079,1.32022548278509e-05,0.004343483550328478,3.3202412926471314e-05,2.9719929991331033e-05,1.378389639665259e-05,global
MEX,2001,0.00010649808993417692,0.0006556787318056983,0.0002823943312144932,0.00011007085411105317,0.00031141787642277526,0.051655656700684185,0.00015280501572577745,global
MEX,2012,0.000127677230195362,0.06666228164757927,0.00012315125284515727,0.00015781615763540735,0.0003347123870721496,0.00020741810897888122,8.440990458317022e-05,global
MEX,2013,2.2286769233579984e-05,4.779699459643466e-05,3.7035039789210115e-05,2.5938804436678313e-05,0.000143537002489858,6.78180342224723e-05,0.10624252956517595,global
MEX,2014,0.00010379313510530903,0.021382035433505274,0.00021186532732898363,7.88141521475438e-05,0.09028663318691156,0.00023273475442123697,0.00019139735583419362,global
MEX,2015,0.04189636574649316,0.0001405007386330812,0.0001091677483024202,0.00015665746305856552,0.000414668272724519,0.00019985162467271587,9.228632089933335e-05,global
MEX,2016,6.811443258807303e-06,1.5759229926869132e-05,0.0019612147588583687,1.3999354303904662e-05,2.4553128368747002e-05,0.00643581259323171,9.282903726440433e-06,global
MEX,2017,0.026176898642243124,7.689092598734205e-05,5.317064723770545e-05,7.728987280452989e-05,0.00013371915102289338,0.011018192349954256,5.551315822366039e-05,global
MEX,2018,0.0001437289952372362,0.0002902407313249674,0.00018929549775874383,0.00014126888403569738,0.00045185675350147036,0.016184030140289497,0.009695169330415938,global
MEX,2019,0.005799769631337222,0.011936522223026165,0.021590758327854922,0.03556575252655991,0.00017316546650238964,0.003797885946979586,6.939879170772838e-05,global
MEX,2020,0.08351462419637366,0.00010394721569435161,7.260384990355953e-05,7.592764117378305e-05,0.00021621802845281238,0.00014518194480910194,9.953584824147356e-05,global
MLT,2013,5.846672660676131e-06,0.0025351905265122887,0.0048052469942205505,6.804741331066925e-06,3.7655246806832016e-05,0.0019860046747027424,1.177229374096848e-05,global
MOZ,2011,0.0001194828200021837,0.0001569174328976148,0.00016385861231142098,0.09448156500932327,0.0006442772895485871,0.022820394350012284,0.0003353604706398101,global
MYS,2004,0.00035767603997180735,0.00412677813052762,0.0019521735153762159,0.000326468747443328,0.2740984090230759,0.023886795042382197,0.0034849401869552258,global
MYS,2011,0.003751721684971955,0.007301017779840841,0.006370496932217958,0.05422576934963041,0.00030948815047953315,0.01790687082308221,0.00016109541915213202,global
MYS,2012,0.0067308190844966725,0.00010583339159671438,0.03472654449747598,6.97154060874571e-05,0.00014785945454821674,0.007880974220757075,3.7288138705126757e-05,global
MYS,2014,0.016083177472474175,0.0023283183525800912,6.649781341255531e-05,0.019250925795949864,0.00010900683391728232,0.005162978598204903,6.0073570577595255e-05,global
MYS,2015,0.013324362724112842,7.312703252451582e-05,0.030925042424634654,0.017087175917883703,0.00021582418261477542,0.0033670626320768493,4.803265842902766e-05,global
MYS,2017,0.015785151435612776,4.762992168155329e-05,3.293644883093165e-05,4.787707004596724e-05,8.28320516652125e-05,0.015507042347536389,3.4387514285358875e-05,global
MYS,2018,0.0026370518451983693,0.0001377006692513006,0.04403043215158403,6.702308070301408e-05,0.048564567269697045,0.0001578050832608139,9.032958485086601e-05,global
NGA,2019,7.430827630865392e-05,0.01577294182374059,0.0001497129863047726,9.867076629614109e-05,0.06404886872690536,0.035954775004988386,9.401993299307011e-05,global
NLD,2000,0.000421756416987448,0.0011773457644580112,0.0007469593744145974,0.11365988043829811,0.0011555225101396456,0.016713031352654225,0.0002588574127947232,global
NLD,2001,0.00034950579816311016,0.0021518084385269034,0.0009267626230947292,0.0003612309364254207,0.0010220126113746238,0.07703530754084925,0.0005014759612263917,global
NLD,2003,0.002308185726606708,0.0018541602941526036,0.0018384062408024293,0.0007197518714416234,0.00210165013716158,0.2555473917871973,0.0013588913120510674,global
NLD,2004,0.0003462079926377248,0.003994463529957946,0.0018895808788909677,0.06510208124005154,0.0008643263176209272,0.05313673834996881,0.0033732018173371174,global
NLD,2005,0.07206666022561464,0.0008853554509784257,0.03527920425233433,0.12809423509363385,0.0024920613387217597,0.019101002074867528,0.001982294739372813,global
NLD,2006,0.0018311739408276612,0.003246197254248559,0.0824928197842746,0.01649062757048919,0.15586481838195126,0.2577254488554658,0.11380466011158002,global
NLD,2008,0.00024479281403126077,0.029736942552440988,0.04244730652197621,0.031516080004182594,0.0007884519418318611,0.0767334288796269,0.00028119386131021293,global
NLD,2009,0.0002812937987226831,0.0037299675333223744,0.0340732988476414,0.051911135428974624,0.0018933593409532483,0.1097478627923191,0.0004339791622227689,global
NLD,2010,0.02010779687113671,0.006604635229054534,7.349383931903137e-05,0.03711716652150848,0.00027231712306117556,0.017462966566355532,0.00010144011671882024,global
NLD,2011,3.848065337879704e-06,0.0022449270533903103,0.005440189820408905,8.24118704092736e-06,2.0749602589444723e-05,1.1321669627811798e-05,1.0800627123154945e-05,global
NLD,2012,0.0748465218402434,0.01630714708363201,0.0002237607702321974,0.16628972130733266,0.0006081587923211656,0.058093746939715425,0.002421541930836222,global
NLD,2013,6.65265958560434e-05,0.00014267531963608007,0.00011055060315895532,0.05089754707497098,0.10485569448866998,0.02390747482990303,0.0001339515171694964,global
NLD,2014,0.008313440306748894,0.01938638254060174,0.0005408750022439129,0.09250081976993424,0.07564983229090744,0.03795913089726357,0.10701645363931496,global
NLD,2015,0.011466077745058482,0.004454664256096309,0.00197682768606086,0.10552475408976632,0.12600314189993164,0.034903898618338064,0.013248290422198078,global
NLD,2016,0.030770618958196702,0.043911074025215734,0.0053761075164562525,0.07285739560482905,0.0005726943358331139,0.04495216653312311,0.00021652101695132485,global
NLD,2017,0.09041668250112747,0.04045511553379836,0.017309572824285132,0.04973088450846933,0.0006830658697364348,0.03900271669958025,0.03366687695726148,global
NLD,2018,0.029026236531689155,0.08438535208935359,0.03299388207968215,0.04857242803594639,0.000641809295879725,0.02567363077211928,0.005173152899101413,global
NLD,2019,0.013961901307791015,0.0438664021889273,0.021545484677236385,0.07208821016551195,0.0011720060344769852,0.04269714338444386,0.07623062476808322,global
NOR,2000,0.00020411216020756084,0.0005697849954895915,0.0003614963914866453,7.353956214088677e-05,0.0005592236314590962,0.03695620751397201,0.00012527597348410636,global
NOR,2005,7.986968223069429e-05,0.03486390952811337,0.00011023800310447162,0.016378266742332583,0.0006489038206584511,0.004393146067414826,4.850239033082449e-05,global
NOR,2007,0.00024017891415415205,0.0003849964417929851,0.0021563678756778394,0.00040171765212868916,0.000978132417787175,0.10140688735136176,0.0002685625060490958,global
NOR,2008,0.0001279980106515543,0.00010899420113149244,0.0001658733342081924,0.013695099730624006,0.1493607731470277,0.0004876988667869756,0.05307421019460052,global
NOR,2009,0.00012003448535280224,0.03178463320258299,0.02790316179790207,0.00022167713680960643,0.0008079395523902175,0.036978701221780826,0.0017486676919623646,global
NOR,2011,5.120530426793237e-05,6.724818431625414e-05,7.022288936876148e-05,0.00010966350133209558,0.0002761100036522616,0.04472960247693888,0.00014372137298261482,global
NOR,2015,6.838507136332758e-05,0.0022277469629833403,0.0009887361600840854,0.00020882031615565344,0.0005527420069144288,0.019782742776997174,0.1074856028687852,global
