doc,1,2,3,4,5,6,7,8,9,10,11,12
one_folder_abstracts/10.16995_dscn.29.txt,0.0008176396368071438,0.0008176375413313508,0.0008176412666216493,0.0008176345145329832,0.0008176349801942706,0.1980648636817932,0.03979922458529472,0.0008176350384019315,0.07266145944595337,0.0008176324772648512,0.6829333305358887,0.000817633350379765
one_folder_abstracts/10.16995_dscn.30.txt,0.0014923802809789775,0.0014923763228580356,0.001492365961894393,0.001492372713983059,0.0014923614216968415,0.0014923661947250366,0.9835839867591858,0.0014923665439710019,0.0014923667768016458,0.0014923593262210488,0.0014923809794709086,0.0014923542039468884
one_folder_abstracts/10.16995_dscn.31.txt,0.0012105298228561876,0.15569259226322174,0.0691075250506401,0.4079742133617401,0.0012105331989005208,0.0012105293571949005,0.0012105271453037858,0.0012105255154892802,0.0012105212081223724,0.001210524351336062,0.3575415015220642,0.001210516900755465
one_folder_abstracts/10.16995_dscn.32.txt,0.001463307300582528,0.9839035868644714,0.0014632977545261385,0.0014633020618930461,0.0014633180107921364,0.001463311375118792,0.001463316148146987,0.00146330741699785,0.0014633334940299392,0.0014633049722760914,0.001463306020013988,0.0014633233658969402
one_folder_abstracts/10.16995_dscn.33.txt,0.5023941397666931,0.0017738541355356574,0.0017738371388986707,0.0017738317837938664,0.001773854601196945,0.0017738474998623133,0.0017738484311848879,0.0017738555325195191,0.15547780692577362,0.0017738371388986707,0.32616350054740906,0.001773836789652705
one_folder_abstracts/10.16995_dscn.49.txt,0.0021934995893388987,0.0021935254335403442,0.002193502150475979,0.0021934919059276576,0.002193490508943796,0.0021934974938631053,0.00219350541010499,0.002193502616137266,0.002193497261032462,0.0021935196127742533,0.9758715629577636,0.002193479100242257
one_folder_abstracts/10.16995_dscn.50.txt,0.0010189817985519767,0.7489554882049559,0.0010189957683905961,0.0010189885506406426,0.0010189781896769998,0.0010189804015681148,0.0010189875029027462,0.0010189777240157127,0.0010189890163019302,0.001018993090838194,0.2408546507358551,0.001018984941765666
one_folder_abstracts/10.16995_dscn.51.txt,0.0007655370282009244,0.0007655480876564981,0.0007655324297957122,0.0007655383669771254,0.9915790557861328,0.0007655431982129812,0.0007655427907593548,0.0007655436638742684,0.0007655358640477061,0.0007655382505618036,0.0007655419758521019,0.0007655354565940797
one_folder_abstracts/10.16995_dscn.52.txt,0.2088666409254074,0.01745615154504776,0.0006482786848209798,0.0006482877070084214,0.0006482776370830834,0.0006482807802967727,0.0006482849712483585,0.0006482813041657209,0.0006482800818048418,0.000648283283226192,0.767842710018158,0.0006482796743512154
one_folder_abstracts/10.16995_dscn.53.txt,0.002696917857974768,0.0026969339232891802,0.0026969427708536386,0.0026969334576278925,0.0026970207691192627,0.002696934388950467,0.0026969213504344225,0.0026969118043780327,0.0026970289181917906,0.0026969213504344225,0.9703336358070374,0.002696903189644217
one_folder_abstracts/10.16995_dscn.54.txt,0.001092085149139166,0.0010921059874817731,0.04206686094403267,0.015797123312950134,0.0010920948116108775,0.0010920932982116938,0.0010920888744294646,0.0010920894565060737,0.0010920841014012694,0.0010920910863205788,0.932307243347168,0.0010920908534899354
one_folder_abstracts/10.16995_dscn.55.txt,0.0010984601685777307,0.0010984463151544333,0.0010984455002471805,0.0010985033586621282,0.0010984429391101005,0.0010984683176502583,0.0010984442196786404,0.0010984413092955947,0.0010984503896906972,0.0010984482942149043,0.9879170060157776,0.0010984461987391114
one_folder_abstracts/10.16995_dscn.56.txt,0.0005883380654267968,0.5085955262184143,0.0005883364356122911,0.2809440493583679,0.0005883402773179113,0.0005883439444005488,0.0005883387057110668,0.0005883364356122911,0.0005883360863663256,0.1714319884777069,0.034321721643209464,0.0005883369594812392
one_folder_abstracts/10.16995_dscn.57.txt,0.001245948253199458,0.9862943887710572,0.0012459609424695373,0.001245968509465456,0.0012459511635825038,0.0012459505815058947,0.0012459501158446074,0.001245968509465456,0.0012459576828405259,0.00124596175737679,0.001245959778316319,0.0012459587305784225
one_folder_abstracts/10.16995_dscn.58.txt,0.0007653366192243992,0.0500185526907444,0.09085718542337418,0.8522362112998962,0.0007653373177163303,0.0007653434295207263,0.0007653379580006003,0.0007653358625248076,0.0007653467473573983,0.0007653419743292034,0.0007653402863070369,0.0007653447100892662
one_folder_abstracts/10.16995_dscn.59.txt,0.0009588305838406086,0.0009588333196006716,0.0009588238899596038,0.005543870851397514,0.0009588240063749254,0.0009588224347680807,0.0009588273242115974,0.0009588263928890226,0.0009588238317519425,0.0009588327957317232,0.9848678708076476,0.0009588242392055689
one_folder_abstracts/10.16995_dscn.60.txt,0.0009850707137957217,0.0009850792121142151,0.000985071063041687,0.319424033164978,0.0009850728092715144,0.0009850723436102269,0.0009850718779489398,0.0009850681526586411,0.0009850850328803062,0.3902292847633362,0.2814810276031494,0.0009850705973803997
one_folder_abstracts/10.16995_dscn.79.txt,0.001517310505732894,0.0015173141146078706,0.0015172945568338034,0.0015172903658822179,0.0015172964194789527,0.0015173070132732394,0.18809854984283447,0.0015173038700595498,0.0015173008432611825,0.0015172972343862055,0.7967284321784973,0.001517302356660366
one_folder_abstracts/10.16995_dscn.80.txt,0.0012258938513696196,0.0012259089853614569,0.0012258945498615505,0.9829654693603516,0.0012258931528776884,0.0012258950155228374,0.0012259033974260092,0.001225897925905883,0.0012258958304300904,0.001225910265929997,0.004775560926645993,0.0012258874485269187
one_folder_abstracts/10.16995_dscn.81.txt,0.0005720269400626421,0.9937077164649964,0.0005720241460949183,0.0005720310145989059,0.0005720239132642746,0.0005720245535485446,0.0005720247863791883,0.0005720242043025793,0.0005720306653529407,0.0005720252520404756,0.0005720538320019841,0.0005720261833630503
one_folder_abstracts/10.16995_dscn.82.txt,0.0010850245598703623,0.001085036783479154,0.052235715091228485,0.19508050382137296,0.0010850187391042712,0.0010850161779671907,0.7429184913635254,0.0010850236285477877,0.0010850331746041775,0.0010850350372493267,0.0010850394610315561,0.0010850175749510527
one_folder_abstracts/10.4000_jtei.1054.txt,0.0007007675594650209,0.0007007724489085376,0.701403021812439,0.0007007722160778941,0.0007007672684267162,0.0007007651147432625,0.0007007762906141579,0.0007007763488218187,0.0007007669773884118,0.291589230298996,0.0007007714593783021,0.0007007629610598088
one_folder_abstracts/10.4000_jtei.1077.txt,0.0008422791142947973,0.19800636172294614,0.0008422834798693657,0.0008422887767665088,0.0008422845276072621,0.0008422764367423952,0.7101792693138123,0.0008422836544923483,0.0008422810933552682,0.0842338353395462,0.0008422883111052215,0.0008422748069278897
one_folder_abstracts/10.4000_jtei.1114.txt,0.0007650352199561894,0.0007650331244803965,0.0007650343468412758,0.0007650282350368798,0.0007650315528735517,0.0007650343468412758,0.9915845990180968,0.0007650397601537406,0.0007650303887203336,0.000765048258472234,0.0007650298066437244,0.0007650330080650747
one_folder_abstracts/10.4000_jtei.1171.txt,0.00135310017503798,0.8573327660560608,0.0013530973810702562,0.0013531050644814966,0.12913624942302704,0.00135308678727597,0.0013530995929613712,0.0013531019212678075,0.0013530915603041649,0.0013530999422073364,0.00135310017503798,0.001353084808215499
one_folder_abstracts/10.4000_jtei.1191.txt,0.0018943012692034247,0.6342730522155762,0.0018942799651995301,0.0018942841561511161,0.001894287415780127,0.0018943065078929067,0.0018942938186228273,0.0018943119794130323,0.0018942900933325289,0.3467839956283569,0.0018942875321954489,0.0018942875321954489
one_folder_abstracts/10.4000_jtei.1218.txt,0.0009481679298914967,0.0009481753804720937,0.0009481715969741343,0.12080617994070053,0.0009481636225245893,0.0009481608867645264,0.8697121739387512,0.0009481743909418584,0.000948162516579032,0.0009481768356636168,0.0009481736924499273,0.000948165194131434
one_folder_abstracts/10.4000_jtei.1242.txt,0.001245238003320992,0.0012452612863853574,0.0012452480150386693,0.0012452690862119198,0.0012452371884137392,0.001245238003320992,0.9863022565841676,0.0012452448718249798,0.0012452477822080257,0.0012452546507120132,0.001245268969796598,0.0012452388182282448
one_folder_abstracts/10.4000_jtei.1253.txt,0.0009592854185029863,0.2712239623069763,0.0009592901333235203,0.0009592868736945092,0.0009592773858457805,0.000959276279900223,0.6612780094146729,0.0009592880960553882,0.0009592807036824523,0.0009592886199243367,0.058864429593086236,0.0009592713904567064
one_folder_abstracts/10.4000_jtei.1270.txt,0.0008593868697062135,0.6570870876312256,0.0008593787206336857,0.0008593858801759778,0.000859376392327249,0.0008593832026235759,0.33431902527809143,0.0008594370447099209,0.0008593798847869039,0.0008593877428211273,0.0008593846578150988,0.0008593812235631049
one_folder_abstracts/10.4000_jtei.1274.txt,0.0009576421580277383,0.9305868148803712,0.0009576428565196693,0.0009576270240359008,0.000957632204517722,0.0009576415759511293,0.0009576434385962783,0.0009576454176567496,0.0009576287120580672,0.00597455445677042,0.05481988936662674,0.0009576326701790093
one_folder_abstracts/10.4000_jtei.1285.txt,0.0013041225029155614,0.0013041363563388586,0.0013041312340646982,0.00130413263104856,0.0013041163329035046,0.0013041211059316993,0.4361592233181,0.0013041282072663307,0.001304126693867147,0.550799548625946,0.0013041311176493766,0.0013041181955486536
one_folder_abstracts/10.4000_jtei.1322.txt,0.0016036443412303927,0.0016036462038755415,0.0016036538872867825,0.28952670097351074,0.0016036395682021976,0.0016036364249885082,0.4191575646400452,0.0016036564484238625,0.001603635842911899,0.0016036570305004716,0.2768829166889191,0.0016036366578191519
one_folder_abstracts/10.4000_jtei.1337.txt,0.0015728940488770606,0.0015728967264294624,0.0015728832222521305,0.001572886947542429,0.00157287681940943,0.0015728829894214866,0.001572899054735899,0.9826982021331788,0.0015728861326351762,0.0015729147708043456,0.0015728924190625546,0.0015728817088529468
one_folder_abstracts/10.4000_jtei.1356.txt,0.000886900641489774,0.0008869065786711873,0.0008868947625160217,0.0008869109442457557,0.0008868934819474816,0.0008869016892276703,0.0008869071607477963,0.8684691786766052,0.0008868944714777172,0.01284440327435732,0.11070427298545836,0.0008868999429978429
one_folder_abstracts/10.4000_jtei.1365.txt,0.001042111311107874,0.0010421107290312648,0.0010421107290312648,0.0010421046754345298,0.0010421022307127712,0.001042105141095817,0.0010421136394143105,0.988536775112152,0.001042105141095817,0.0010421191109344363,0.0010421066544950008,0.0010421029292047024
one_folder_abstracts/10.4000_jtei.142.txt,0.0004611373005900532,0.00046113945427350705,0.00046113453572615976,0.0004611328477039934,0.00046113479766063387,0.00046113616554066533,0.99492746591568,0.0004611524345818907,0.00046113398275338113,0.000461137795355171,0.0004611345939338207,0.0004611330514308065
one_folder_abstracts/10.4000_jtei.1433.txt,0.0007658268441446126,0.0007658348768018186,0.0007658249814994633,0.0007658325484953822,0.0007658274262212218,0.0007658245740458369,0.1269892007112503,0.8653525114059448,0.0007658270187675952,0.0007658351096324622,0.0007658306276425719,0.0007658230606466532
one_folder_abstracts/10.4000_jtei.1453.txt,0.002315808087587357,0.9745261669158936,0.002315787132829428,0.002315783407539129,0.0023157813120633364,0.0023157885298132896,0.002315883291885257,0.0023158090189099307,0.002315787598490715,0.0023158015683293343,0.0023158001713454728,0.0023157817777246237
one_folder_abstracts/10.4000_jtei.1463.txt,0.0014145557070150974,0.0014145504683256151,0.001414545811712742,0.0014145380118861794,0.0014145408058539033,0.0014145674649626017,0.09041814506053923,0.0014145538443699481,0.0014145465102046726,0.8954362869262695,0.0014145486056804655,0.0014145603636279702
one_folder_abstracts/10.4000_jtei.1480.txt,0.4781500995159149,0.5029007196426392,0.00189490825869143,0.0018949239747598765,0.00189490825869143,0.0018949260702356696,0.0018949279328808188,0.0018949363147839906,0.0018949074437841773,0.001894935965538025,0.001894931308925152,0.0018949121003970504
one_folder_abstracts/10.4000_jtei.1520.txt,0.0013919314369559288,0.0013919546036049724,0.0013919408665969968,0.0013919462217018008,0.0013919263146817686,0.0013919302728027105,0.984688639640808,0.0013919908087700605,0.001391938654705882,0.0013919522752985358,0.0013919500634074213,0.0013919350458309054
one_folder_abstracts/10.4000_jtei.1535.txt,0.001005936530418694,0.0010059402557089925,0.0010059339692816136,0.0010059268679469824,0.0010059329215437174,0.0010059350170195103,0.8359076976776123,0.001005939207971096,0.15403300523757935,0.0010059343185275793,0.0010059336200356483,0.0010059282649308443
one_folder_abstracts/10.4000_jtei.1643.txt,0.002874341094866395,0.0028743608854711056,0.00287434970960021,0.0028744039591401807,0.002874329220503569,0.002874336438253522,0.0028743590228259568,0.9683820009231568,0.002874343656003475,0.00287446822039783,0.0028743741568177943,0.002874347846955061
one_folder_abstracts/10.4000_jtei.1650.txt,0.001543927821330726,0.0015439172275364401,0.0015439477283507586,0.0015439075650647285,0.0015439291018992662,0.0015439243288710713,0.8524199724197388,0.0015439392300322652,0.0015439114067703483,0.13214075565338135,0.0015439114067703483,0.0015439203707501292
one_folder_abstracts/10.4000_jtei.1680.txt,0.0012082067551091313,0.0012082152534276247,0.06328275054693222,0.001208205707371235,0.0012082100147381425,0.0012082012835890055,0.0012082128087058663,0.3695986270904541,0.0012082071043550966,0.5562447309494019,0.0012082121102139356,0.0012082235189154744
one_folder_abstracts/10.4000_jtei.1742.txt,0.0012823379365727305,0.0012823560973629355,0.0012823492288589478,0.0012823519064113498,0.0012823434080928564,0.001282334327697754,0.12595221400260925,0.8612242937088013,0.0012823417782783508,0.0012823609868064525,0.0012823473662137985,0.001282334211282432
one_folder_abstracts/10.4000_jtei.1746.txt,0.0011126582976430657,0.0011126678436994553,0.0011126608587801456,0.3381209373474121,0.0011126454919576645,0.0011126487515866756,0.001112668076530099,0.20939050614833832,0.001112661324441433,0.4424745738506317,0.0011126660974696279,0.0011126521276310086
one_folder_abstracts/10.4000_jtei.1777.txt,0.0010047696996480227,0.6959297060966492,0.001004755962640047,0.0010047602700069547,0.0010047632968053222,0.1933782398700714,0.1016491875052452,0.0010047696996480227,0.0010047557298094034,0.0010047720279544592,0.0010047632968053222,0.0010047625983133912
one_folder_abstracts/10.4000_jtei.1804.txt,0.0010576046770438552,0.057401284575462334,0.0010575958294793963,0.0010576013009995222,0.0010575908236205578,0.0010576078202575443,0.0010576049098744988,0.0010576016502454877,0.08335552364587784,0.0010576025815680623,0.8497248291969299,0.0010575978085398674
one_folder_abstracts/10.4000_jtei.1838.txt,0.0006789547624066473,0.8431770205497742,0.0006789457984268665,0.0006789554026909173,0.0006789422477595508,0.0006789473118260503,0.15003342926502228,0.000678954238537699,0.000678947486449033,0.0006789513281546532,0.0006789485341869295,0.0006789466715417802
one_folder_abstracts/10.4000_jtei.1996.txt,0.0009075076086446645,0.0009075039415620267,0.0009075033012777568,0.0009074983536265789,0.0009075166890397668,0.0009075131965801119,0.0009075082489289343,0.9900174140930176,0.000907504523638636,0.0009075102861970664,0.0009075010311789813,0.000907505804207176
one_folder_abstracts/10.4000_jtei.203.txt,0.000534584280103445,0.014518321491777897,0.0005345824174582958,0.0005345812533050777,0.0005345814861357212,0.0005345799727365375,0.4994458556175232,0.0005345850368030369,0.4812245666980744,0.0005345840472728014,0.0005345848039723934,0.0005345786339603363
one_folder_abstracts/10.4000_jtei.210.txt,0.05182818695902824,0.5603513717651367,0.0008967895992100239,0.0008967988542281092,0.0008967875619418918,0.0008967981557361783,0.0008967975736595689,0.0008967965259216727,0.3655664920806885,0.0008967962930910289,0.015079593285918238,0.0008967894827947019
one_folder_abstracts/10.4000_jtei.2144.txt,0.30344298481941223,0.002085809130221605,0.002085796091705561,0.6756990551948547,0.0020857870113104577,0.0020857946947216988,0.002085802610963583,0.002085802610963583,0.0020857902709394693,0.0020858075004071,0.002085828455165029,0.002085785148665309
one_folder_abstracts/10.4000_jtei.215.txt,0.0017748954705893991,0.04759344458580017,0.001774886855855584,0.0017749200342223046,0.001774879405274987,0.0017748865066096187,0.934657633304596,0.0017749000107869504,0.0017748877871781585,0.00177490443456918,0.0017749085091054442,0.0017748828977346422
one_folder_abstracts/10.4000_jtei.2185.txt,0.0009973224950954318,0.0009973194682970645,0.0009973050327971578,0.0009973207488656044,0.4355834126472473,0.0009973039850592613,0.0009973099222406745,0.0009973046835511923,0.0009973025880753994,0.0009973030537366867,0.5544434785842896,0.000997314229607582
one_folder_abstracts/10.4000_jtei.2222.txt,0.0009165617520920931,0.0009165523806586864,0.8114985227584839,0.0009165451629087328,0.0009165493538603188,0.17933592200279236,0.0009165568044409156,0.0009165594237856568,0.0009165536030195652,0.0009165591327473519,0.0009165569790638984,0.0009165591327473519
one_folder_abstracts/10.4000_jtei.2301.txt,0.0008259458700194955,0.0008259466849267483,0.000825941504444927,0.0008259459864348173,0.0008259431924670935,0.0008259458700194955,0.16237543523311615,0.8293651342391968,0.0008259371388703585,0.0008259456953965127,0.000825950235594064,0.0008259423193521798
one_folder_abstracts/10.4000_jtei.2573.txt,0.0011909852037206292,0.001190975308418274,0.0011909749591723087,0.0011909760069102047,0.0011909720487892628,0.0011909828754141927,0.0011909822933375835,0.6129884123802185,0.0011909701861441135,0.3751018345355988,0.0011909774038940668,0.0011909727472811935
one_folder_abstracts/10.4000_jtei.2800.txt,0.20928534865379333,0.27905210852622986,0.0007514900644309819,0.0007514888420701027,0.0007514944300055504,0.0007514894823543727,0.3985386192798615,0.0007514932076446713,0.0007514862227253616,0.10711199790239334,0.0007514876197092235,0.0007514867465943098
one_folder_abstracts/10.4000_jtei.2926.txt,0.0007516707410104573,0.5245667099952698,0.0007516754558309912,0.0007516719051636754,0.0007516655605286361,0.000751668238081038,0.3858855962753296,0.0007516743498854339,0.0007516605546697973,0.000751667539589107,0.08278267830610275,0.0007516638725064695
one_folder_abstracts/10.4000_jtei.2994.txt,0.0009924760088324547,0.0009924693731591103,0.0009924607584252954,0.916214108467102,0.0009924699552357195,0.000992469722405076,0.000992477172985673,0.000992471701465547,0.0009924637852236626,0.0009924686746671796,0.07386121898889543,0.0009924669284373524
one_folder_abstracts/10.4000_jtei.372.txt,0.0010293100494891405,0.0010293156374245882,0.0010293220402672887,0.0010293201776221397,0.0010293249506503344,0.0010293175000697372,0.4461153447628021,0.0010293140076100826,0.0010293112136423588,0.0010293256491422653,0.5435914397239685,0.0010293080704286695
one_folder_abstracts/10.4000_jtei.392.txt,0.001546995365060866,0.001546993968077004,0.2161288559436798,0.0015469790669158099,0.0015469881473109124,0.0015469843056052925,0.3915658891201019,0.0015469985082745552,0.0015469748759642243,0.3783823549747467,0.0015469829086214304,0.0015469983918592336
one_folder_abstracts/10.4000_jtei.398.txt,0.0014632418751716616,0.0014632254606112838,0.7589296698570251,0.0014632272068411114,0.0014632187085226178,0.0014632339589297774,0.001463240012526512,0.0014632256934419274,0.0014632251113653185,0.22643807530403134,0.001463227905333042,0.0014632202219218016
one_folder_abstracts/10.4000_jtei.407.txt,0.0009369988110847773,0.230364203453064,0.0009370037587359547,0.13992123305797574,0.0009369963081553578,0.0009369961335323752,0.10443277657032013,0.5177857875823975,0.0009369934559799733,0.0009370064362883569,0.0009370052139274775,0.0009369962499476967
one_folder_abstracts/10.4000_jtei.416.txt,0.0017399409553036096,0.0017399288481101394,0.001739949220791459,0.0017399366479367018,0.0017399345524609089,0.0017399326898157597,0.28837698698043823,0.0017399565549567342,0.0017399283824488518,0.6942236423492432,0.0017399413045495749,0.0017399375792592766
one_folder_abstracts/10.4000_jtei.425.txt,0.0020376865286380053,0.0020376706961542372,0.0020377561450004573,0.0020376779139041896,0.0020377107430249453,0.0020376595202833414,0.97758549451828,0.0020376837346702814,0.0020376762840896845,0.0020376830361783504,0.002037695376202464,0.0020376709289848804
one_folder_abstracts/10.4000_jtei.432.txt,0.00048480546684004366,0.0006920086452737452,0.00048480564146302635,0.0004848108801525086,0.00048480249824933713,0.0004848025855608285,0.8286194801330566,0.0004848059907089919,0.0004848031094297768,0.15456406772136688,0.012245994061231613,0.0004848022072110325
one_folder_abstracts/10.4000_jtei.691.txt,0.003206589026376605,0.003206589724868536,0.003206578548997641,0.003206613240763545,0.0032065855339169502,0.0032065811101347212,0.3363098502159119,0.0032065787818282843,0.003206578316166997,0.003206596476957202,0.6316243410110474,0.0032065617851912967
one_folder_abstracts/10.4000_jtei.697.txt,0.0014133251970633864,0.2762654721736908,0.001413316698744893,0.0014133085496723652,0.0014133077347651124,0.0014133129734545946,0.18480809032917025,0.5262066125869751,0.0014133020304143429,0.0014133091317489743,0.0014133233344182372,0.0014133075019344687
one_folder_abstracts/10.4000_jtei.707.txt,0.0013043268118053675,0.3813704550266266,0.0013043370563536882,0.0013043404323980212,0.001304321689531207,0.0013043205253779886,0.5751696228981018,0.0013043235521763565,0.0013043374055996535,0.0013043266953900454,0.03172094002366066,0.0013043147046118975
one_folder_abstracts/10.4000_jtei.715.txt,0.0010552462190389633,0.0010552556486800313,0.9883922338485718,0.0010552500607445836,0.001055243075825274,0.0010552415624260902,0.0010552691528573632,0.0010552584426477554,0.0010553038446232677,0.001055263332091272,0.0010552499443292618,0.001055244356393814
one_folder_abstracts/10.4000_jtei.722.txt,0.32763609290122986,0.0012645695824176073,0.0012645625974982975,0.0012645517708733678,0.0012645788956433535,0.001264577149413526,0.0012645784299820662,0.0012645801762118936,0.0012645750539377332,0.6597182154655457,0.0012645614333450794,0.001264563761651516
one_folder_abstracts/10.4000_jtei.727.txt,0.002778844907879829,0.0027791038155555725,0.0027788323350250717,0.002778870984911918,0.0027788355946540837,0.002778839087113738,0.9694324135780334,0.002778849797323346,0.002778844907879829,0.002778866793960333,0.0027788765728473663,0.002778835128992796
one_folder_abstracts/10.4000_jtei.739.txt,0.9745224118232728,0.0023161314893513922,0.002316147089004517,0.002316131256520748,0.0023161419667303558,0.002316147089004517,0.0023161473218351607,0.0023161564022302628,0.002316122408956289,0.0023161298595368858,0.0023161405697464947,0.002316126599907875
one_folder_abstracts/10.4000_jtei.842.txt,0.0015454140957444904,0.001545413164421916,0.0015453984960913658,0.0015454108361154795,0.0015453903470188381,0.0015454076929017901,0.3903558552265167,0.014363852329552175,0.001545398379676044,0.5813716650009155,0.0015454101376235485,0.001545392326079309
one_folder_abstracts/10.4000_jtei.882.txt,0.00225335406139493,0.0022533766459673643,0.002253357553854585,0.0022534288000315428,0.002253348939120769,0.002253345912322402,0.0022533803712576628,0.0022533908486366268,0.0022533449809998274,0.002253358019515872,0.9752129316329956,0.0022533470764756203
one_folder_abstracts/10.4000_jtei.895.txt,0.0017754670698195696,0.29946792125701904,0.0017754278378561141,0.0017754355212673547,0.0017754819709807637,0.0026660161092877392,0.0017754485597833989,0.6818870306015015,0.0017754220170900226,0.0017754422733560202,0.0017754298169165852,0.0017754491418600082
one_folder_abstracts/10.4000_jtei.907.txt,0.0010690432973206043,0.0010690373601391912,0.0010690339840948582,0.0010690336348488927,0.001069032121449709,0.001069038175046444,0.0010690421331673858,0.7942203879356384,0.0010690320050343873,0.055812325328588486,0.0010690377093851566,0.1403460055589676
one_folder_abstracts/10.4000_jtei.926.txt,0.0011585651664063337,0.0011585608590394258,0.0011585713364183905,0.6827114820480347,0.0011585556203499436,0.0011585637694224715,0.0011585711035877464,0.10947300493717194,0.0011585630709305403,0.1973884254693985,0.0011585652828216553,0.0011585669126361609
one_folder_abstracts/10.5399_uo_hsda.1.1.1101.txt,0.0014183979947119953,0.001418405445292592,0.09822620451450348,0.0014183748280629516,0.0014183708699420097,0.0014183802995830774,0.001418406842276454,0.0014183935709297655,0.0014183896128088234,0.0014183782041072845,0.8875899314880371,0.0014183773892000318
one_folder_abstracts/10.5399_uo_hsda.1.1.1166.txt,0.002147490857169032,0.00214745057746768,0.0021474668756127357,0.002147418912500143,0.9763779640197754,0.00214746524579823,0.002147455932572484,0.0021474403329193588,0.002147464780136943,0.002147430786862969,0.002147507620975375,0.002147437073290348
one_folder_abstracts/10.5399_uo_hsda.1.1.1176.txt,0.5404590964317322,0.0008799992501735687,0.0008799900533631443,0.0008799826027825475,0.0008799882489256561,0.0008799975621514023,0.0008799978531897068,0.09758630394935608,0.2936151623725891,0.0008799841743893921,0.061299484223127365,0.0008799960487522186
one_folder_abstracts/10.5399_uo_hsda.1.1.1181.txt,0.0036264851223677397,0.003626419929787517,0.0036264315713196993,0.003626398509368301,0.3843713402748108,0.003626405959948898,0.003626447170972824,0.0036264499649405475,0.003626427380368113,0.003626427613198757,0.5793644189834595,0.003626368707045913
one_folder_abstracts/10.5399_uo_hsda.1.1.1186.txt,0.0009609192493371664,0.0009609197149984539,0.0009609090629965068,0.0009609110420569775,0.0009609042317606508,0.0009609210537746546,0.8145496845245361,0.0009609130211174488,0.0009609190165065227,0.0009609112748876213,0.17584124207496646,0.0009609090629965068
one_folder_abstracts/10.5399_uo_hsda.1.1.1191.txt,0.1638762652873993,0.0007655730587430298,0.0007655691006220878,0.0007655670633539557,0.0007655667141079903,0.0007655760273337363,0.0007655686931684612,0.0007655699155293405,0.8284679651260376,0.0007655656081624329,0.0007655767258256674,0.000765571603551507
one_folder_abstracts/10.5399_uo_hsda.1.1.1196.txt,0.14445747435092926,0.0005549216875806451,0.0005549261113628745,0.0005549209308810532,0.0005549307679757477,0.0005549226189032197,0.0005549243069253862,0.0005549246561713517,0.0005549246561713517,0.0005549175548367202,0.8499933481216431,0.0005549245397560297
